Region,Year,Product_Category,Avg_Price,Std_Price,Min_Price,Max_Price,Count
Africa,1991,Aggregates,25.5,20.36,0.33,94.58,59
Africa,1991,Beverages,20.78,18.38,0.62,92.45,30
Africa,1991,Cereals,23.7,22.0,0.21,132.63,200
Africa,1991,Dairy & Eggs,31.93,28.59,0.33,149.52,141
Africa,1991,Fibers,30.61,26.47,1.23,102.85,82
Africa,1991,Fruits,32.68,28.02,0.11,145.99,346
Africa,1991,Meat,29.68,25.92,0.22,220.83,390
Africa,1991,Nuts,35.45,29.21,3.49,93.63,54
Africa,1991,Oilseeds,31.88,29.59,0.22,184.15,172
Africa,1991,Other Industrial,31.5,30.89,0.29,139.0,68
Africa,1991,Pulses,31.39,27.45,0.09,134.42,111
Africa,1991,Roots & Tubers,31.23,40.43,0.22,285.6,101
Africa,1991,Spices,40.15,48.76,0.28,260.63,50
Africa,1991,Sugar Crops,31.83,29.17,0.04,85.04,21
Africa,1991,Vegetables,34.56,33.11,0.12,192.94,317
Africa,1992,Aggregates,27.04,21.6,0.36,100.72,59
Africa,1992,Beverages,21.68,19.15,0.69,92.45,30
Africa,1992,Cereals,26.76,24.45,0.31,132.63,201
Africa,1992,Dairy & Eggs,33.98,29.59,0.44,152.65,141
Africa,1992,Fibers,32.45,27.78,1.02,102.85,82
Africa,1992,Fruits,35.04,30.05,0.12,149.48,347
Africa,1992,Meat,31.91,26.81,0.3,196.21,391
Africa,1992,Nuts,38.52,30.63,4.55,100.24,54
Africa,1992,Oilseeds,33.91,31.82,0.26,248.09,172
Africa,1992,Other Industrial,32.69,31.86,0.35,152.9,68
Africa,1992,Pulses,34.88,28.13,0.11,136.01,111
Africa,1992,Roots & Tubers,31.1,39.16,0.31,271.4,101
Africa,1992,Spices,43.96,52.59,0.3,278.54,50
Africa,1992,Sugar Crops,35.27,29.36,0.04,85.04,21
Africa,1992,Vegetables,36.64,34.42,0.15,202.12,318
Africa,1993,Aggregates,27.83,21.31,0.38,102.16,63
Africa,1993,Beverages,25.39,22.67,0.71,95.09,33
Africa,1993,Cereals,25.82,22.68,0.46,132.63,220
Africa,1993,Dairy & Eggs,33.5,28.19,0.71,154.74,156
Africa,1993,Fibers,32.81,24.9,1.68,94.5,87
Africa,1993,Fruits,34.45,29.85,0.12,161.53,364
Africa,1993,Meat,32.39,26.82,0.36,217.58,423
Africa,1993,Nuts,38.19,29.78,5.0,98.54,56
Africa,1993,Oilseeds,33.67,30.56,0.29,248.09,188
Africa,1993,Other Industrial,32.99,32.21,0.39,152.9,72
Africa,1993,Pulses,33.59,27.63,0.21,122.17,127
Africa,1993,Roots & Tubers,32.71,39.39,0.35,273.14,107
Africa,1993,Spices,40.72,56.01,0.32,303.95,57
Africa,1993,Sugar Crops,36.16,28.46,0.04,87.46,22
Africa,1993,Vegetables,35.91,35.56,0.18,260.31,339
Africa,1994,Aggregates,30.14,21.91,0.91,101.98,63
Africa,1994,Beverages,38.86,41.21,0.85,216.09,33
Africa,1994,Cereals,27.59,22.2,0.46,132.63,220
Africa,1994,Dairy & Eggs,36.57,29.75,0.91,163.48,156
Africa,1994,Fibers,37.75,26.13,2.23,113.14,87
Africa,1994,Fruits,35.28,28.45,0.12,195.38,364
Africa,1994,Meat,35.89,27.42,0.37,164.74,423
Africa,1994,Nuts,37.19,22.56,6.71,83.68,56
Africa,1994,Oilseeds,35.64,30.16,0.43,248.09,188
Africa,1994,Other Industrial,35.73,31.85,0.58,152.9,72
Africa,1994,Pulses,37.7,31.23,0.31,173.73,128
Africa,1994,Roots & Tubers,34.64,41.61,0.6,313.12,107
Africa,1994,Spices,44.19,57.52,0.38,330.16,57
Africa,1994,Sugar Crops,42.5,30.98,1.1,89.75,22
Africa,1994,Vegetables,37.49,34.11,0.22,266.44,339
Africa,1995,Aggregates,33.63,23.67,1.09,105.39,62
Africa,1995,Beverages,49.72,51.23,1.93,259.26,33
Africa,1995,Cereals,35.17,28.11,0.46,132.63,220
Africa,1995,Dairy & Eggs,40.54,34.65,1.09,218.48,153
Africa,1995,Fibers,44.06,32.6,4.1,149.13,87
Africa,1995,Fruits,42.11,34.39,0.14,231.39,364
Africa,1995,Meat,38.69,28.8,0.42,197.16,423
Africa,1995,Nuts,45.44,31.08,8.16,127.94,56
Africa,1995,Oilseeds,41.02,32.75,0.8,248.09,188
Africa,1995,Other Industrial,41.58,35.67,0.69,185.34,72
Africa,1995,Pulses,43.65,37.82,0.54,232.19,128
Africa,1995,Roots & Tubers,38.13,41.57,0.4,304.59,107
Africa,1995,Spices,55.59,73.36,0.73,394.78,57
Africa,1995,Sugar Crops,46.85,32.71,1.25,111.15,22
Africa,1995,Vegetables,42.9,41.12,0.24,361.37,340
Africa,1996,Aggregates,35.34,24.9,1.26,107.03,65
Africa,1996,Beverages,46.48,46.69,2.62,205.13,35
Africa,1996,Cereals,35.19,26.93,0.58,132.63,227
Africa,1996,Dairy & Eggs,41.96,34.56,0.86,216.27,160
Africa,1996,Fibers,48.08,34.66,4.47,185.13,91
Africa,1996,Fruits,42.02,33.42,0.16,243.99,375
Africa,1996,Meat,39.87,29.58,0.48,214.32,434
Africa,1996,Nuts,50.79,36.63,3.31,170.58,58
Africa,1996,Oilseeds,42.96,33.23,0.86,245.58,193
Africa,1996,Other Industrial,41.79,33.65,0.69,164.92,74
Africa,1996,Pulses,43.8,39.25,0.35,229.84,135
Africa,1996,Roots & Tubers,38.42,36.51,0.51,287.36,110
Africa,1996,Spices,50.59,68.48,0.75,394.09,63
Africa,1996,Sugar Crops,47.39,33.5,0.93,99.62,23
Africa,1996,Vegetables,42.53,38.68,0.3,321.56,352
Africa,1997,Aggregates,37.62,25.2,1.57,103.49,65
Africa,1997,Beverages,48.95,45.29,3.31,179.07,35
Africa,1997,Cereals,37.21,26.88,0.71,109.56,227
Africa,1997,Dairy & Eggs,44.24,32.39,1.36,177.48,160
Africa,1997,Fibers,50.55,35.93,4.35,220.08,91
Africa,1997,Fruits,43.47,32.94,0.16,246.43,375
Africa,1997,Meat,42.28,29.06,0.57,199.35,434
Africa,1997,Nuts,56.07,58.16,5.2,327.02,58
Africa,1997,Oilseeds,43.34,32.44,0.8,201.54,193
Africa,1997,Other Industrial,44.03,34.19,0.69,172.77,74
Africa,1997,Pulses,43.29,35.32,0.55,215.33,135
Africa,1997,Roots & Tubers,40.51,37.38,0.82,305.15,111
Africa,1997,Spices,53.8,68.57,0.61,376.72,63
Africa,1997,Sugar Crops,57.12,38.95,1.46,143.29,24
Africa,1997,Vegetables,44.72,40.43,0.35,336.87,352
Africa,1998,Aggregates,40.62,26.82,2.24,101.38,67
Africa,1998,Beverages,56.34,54.32,4.96,252.99,35
Africa,1998,Cereals,40.28,28.42,0.8,143.69,232
Africa,1998,Dairy & Eggs,46.69,31.84,1.48,150.92,164
Africa,1998,Fibers,52.78,35.81,4.11,205.91,91
Africa,1998,Fruits,46.22,35.36,0.4,246.46,376
Africa,1998,Meat,43.97,30.23,0.8,165.16,434
Africa,1998,Nuts,54.5,43.56,5.68,233.16,58
Africa,1998,Oilseeds,45.81,33.92,0.77,258.69,194
Africa,1998,Other Industrial,45.91,33.89,1.57,172.77,74
Africa,1998,Pulses,46.6,36.05,0.6,223.94,135
Africa,1998,Roots & Tubers,45.99,39.71,1.23,290.98,114
Africa,1998,Spices,56.66,69.5,1.31,395.37,63
Africa,1998,Sugar Crops,65.04,45.61,1.59,189.23,24
Africa,1998,Vegetables,46.72,39.63,0.46,336.87,356
Africa,1999,Aggregates,39.92,24.33,3.77,102.4,65
Africa,1999,Beverages,72.42,83.4,6.2,355.0,35
Africa,1999,Cereals,39.91,28.25,2.32,143.44,228
Africa,1999,Dairy & Eggs,44.69,28.93,2.46,133.99,161
Africa,1999,Fibers,51.89,33.47,6.59,185.32,91
Africa,1999,Fruits,45.66,34.04,0.57,238.54,376
Africa,1999,Meat,44.23,28.77,0.84,145.35,434
Africa,1999,Nuts,54.95,45.86,5.74,251.83,58
Africa,1999,Oilseeds,45.66,30.87,0.58,189.15,194
Africa,1999,Other Industrial,52.83,51.95,2.16,331.26,74
Africa,1999,Pulses,46.57,33.92,0.81,215.52,135
Africa,1999,Roots & Tubers,43.71,38.56,1.36,267.4,114
Africa,1999,Spices,59.73,72.98,1.29,427.56,63
Africa,1999,Sugar Crops,60.9,40.86,2.65,154.41,24
Africa,1999,Vegetables,46.06,38.82,0.71,336.87,356
Africa,2000,Aggregates,40.51,23.55,5.23,102.1,65
Africa,2000,Beverages,52.87,49.58,6.2,226.49,35
Africa,2000,Cereals,39.34,26.32,3.37,139.34,229
Africa,2000,Dairy & Eggs,46.15,27.8,3.2,125.47,161
Africa,2000,Fibers,52.38,34.37,10.38,205.91,91
Africa,2000,Fruits,44.96,30.31,1.03,251.9,382
Africa,2000,Meat,44.42,27.38,3.52,164.9,434
Africa,2000,Nuts,51.36,34.42,7.03,187.74,58
Africa,2000,Oilseeds,45.97,30.23,0.53,198.84,194
Africa,2000,Other Industrial,49.15,31.88,2.73,172.77,74
Africa,2000,Pulses,47.56,32.86,1.0,226.3,138
Africa,2000,Roots & Tubers,44.54,34.59,1.38,219.41,114
Africa,2000,Spices,63.61,90.74,1.25,470.32,63
Africa,2000,Sugar Crops,57.58,36.39,3.44,132.95,24
Africa,2000,Vegetables,45.55,36.55,1.14,336.87,364
Africa,2001,Aggregates,43.14,24.2,7.08,102.95,65
Africa,2001,Beverages,58.92,57.07,9.58,289.51,35
Africa,2001,Cereals,42.08,26.3,4.9,142.42,229
Africa,2001,Dairy & Eggs,49.01,28.08,5.52,117.1,161
Africa,2001,Fibers,57.36,40.66,10.83,205.91,91
Africa,2001,Fruits,46.74,30.15,2.97,251.15,385
Africa,2001,Meat,46.76,27.71,4.68,168.17,434
Africa,2001,Nuts,55.38,39.33,8.6,214.99,58
Africa,2001,Oilseeds,49.24,35.2,0.54,253.71,194
Africa,2001,Other Industrial,50.91,30.69,3.44,172.77,74
Africa,2001,Pulses,49.74,35.04,0.95,255.72,139
Africa,2001,Roots & Tubers,47.62,34.39,2.09,203.03,114
Africa,2001,Spices,66.75,92.16,1.3,519.98,63
Africa,2001,Sugar Crops,63.29,38.31,5.94,137.12,24
Africa,2001,Vegetables,47.02,34.89,2.22,336.87,365
Africa,2002,Aggregates,45.33,24.72,7.65,104.46,65
Africa,2002,Beverages,95.79,141.34,10.06,661.17,35
Africa,2002,Cereals,46.16,27.53,6.74,152.01,229
Africa,2002,Dairy & Eggs,50.95,27.05,6.41,114.68,161
Africa,2002,Fibers,57.45,35.49,12.6,180.17,91
Africa,2002,Fruits,51.28,33.93,3.18,291.45,394
Africa,2002,Meat,50.88,28.98,4.38,185.71,434
Africa,2002,Nuts,59.87,45.46,10.53,242.24,58
Africa,2002,Oilseeds,51.82,35.22,0.41,248.72,194
Africa,2002,Other Industrial,57.4,48.42,7.91,364.8,74
Africa,2002,Pulses,52.0,33.8,0.93,189.33,139
Africa,2002,Roots & Tubers,47.73,37.34,4.1,229.37,114
Africa,2002,Spices,70.24,99.09,2.59,585.29,63
Africa,2002,Sugar Crops,60.71,36.66,6.89,132.95,24
Africa,2002,Vegetables,50.97,37.7,3.33,337.35,365
Africa,2003,Aggregates,54.02,45.14,9.38,300.88,65
Africa,2003,Beverages,66.95,69.7,12.71,348.2,35
Africa,2003,Cereals,54.11,51.47,7.54,438.91,229
Africa,2003,Dairy & Eggs,54.82,37.4,8.03,300.88,161
Africa,2003,Fibers,62.33,37.09,14.42,200.02,91
Africa,2003,Fruits,58.48,37.23,3.43,304.21,394
Africa,2003,Meat,53.82,33.59,5.17,411.1,434
Africa,2003,Nuts,60.74,43.55,12.9,242.24,58
Africa,2003,Oilseeds,61.97,57.45,0.44,496.38,194
Africa,2003,Other Industrial,58.57,34.26,9.08,207.57,74
Africa,2003,Pulses,65.51,151.01,0.97,1762.3,139
Africa,2003,Roots & Tubers,55.05,51.07,5.75,352.05,114
Africa,2003,Spices,99.97,282.64,2.25,2215.41,63
Africa,2003,Sugar Crops,73.63,55.12,8.63,274.77,24
Africa,2003,Vegetables,60.41,51.52,4.6,540.82,365
Africa,2004,Aggregates,77.7,162.8,10.4,1166.9,65
Africa,2004,Beverages,72.53,67.17,10.91,305.96,35
Africa,2004,Cereals,74.7,165.06,10.09,1976.75,229
Africa,2004,Dairy & Eggs,68.52,125.88,10.23,1166.9,161
Africa,2004,Fibers,68.83,45.86,10.91,327.85,91
Africa,2004,Fruits,78.29,130.75,3.49,1649.95,394
Africa,2004,Meat,62.02,86.88,5.39,1594.36,435
Africa,2004,Nuts,63.14,42.79,10.91,242.24,58
Africa,2004,Oilseeds,88.98,238.92,0.45,2789.45,194
Africa,2004,Other Industrial,70.3,93.82,9.47,829.38,74
Africa,2004,Pulses,154.87,793.44,1.03,8593.61,139
Africa,2004,Roots & Tubers,64.03,92.24,7.42,793.37,114
Africa,2004,Spices,90.66,214.96,2.32,1678.99,63
Africa,2004,Sugar Crops,90.86,118.06,9.52,619.22,24
Africa,2004,Vegetables,89.12,200.97,5.47,2470.4,365
Africa,2005,Aggregates,156.79,608.48,3.3,4271.0,67
Africa,2005,Beverages,83.64,82.91,12.05,390.44,35
Africa,2005,Cereals,143.92,609.01,12.05,7576.64,234
Africa,2005,Dairy & Eggs,108.84,465.99,4.35,4271.0,163
Africa,2005,Fibers,69.26,38.97,12.05,226.8,91
Africa,2005,Fruits,138.49,507.17,3.82,6782.38,395
Africa,2005,Meat,83.61,315.84,6.19,5835.55,435
Africa,2005,Nuts,66.72,38.46,12.05,204.39,58
Africa,2005,Oilseeds,195.88,1104.53,0.48,13384.39,196
Africa,2005,Other Industrial,92.21,248.68,10.17,2187.86,74
Africa,2005,Pulses,392.52,3021.97,1.03,34993.92,142
Africa,2005,Roots & Tubers,103.56,354.51,10.22,3138.95,116
Africa,2005,Spices,90.88,159.74,2.36,1142.57,63
Africa,2005,Sugar Crops,169.77,486.99,12.05,2449.92,24
Africa,2005,Vegetables,200.48,840.17,5.79,8894.07,365
Africa,2006,Aggregates,1082.38,7086.1,4.63,57049.63,67
Africa,2006,Beverages,93.63,86.79,25.23,417.86,35
Africa,2006,Cereals,1612.53,11231.0,15.09,123212.83,234
Africa,2006,Dairy & Eggs,204.06,1288.99,6.11,11731.65,163
Africa,2006,Fibers,77.81,43.12,18.22,336.25,91
Africa,2006,Fruits,1163.34,7156.46,3.8,94433.35,396
Africa,2006,Meat,428.17,4441.3,6.66,81250.28,435
Africa,2006,Nuts,69.42,27.97,23.68,133.87,58
Africa,2006,Oilseeds,1807.26,15401.64,0.48,186355.37,197
Africa,2006,Other Industrial,527.37,3932.13,8.18,33894.99,74
Africa,2006,Pulses,4725.86,42155.09,0.97,487232.16,142
Africa,2006,Roots & Tubers,1539.75,11328.88,11.16,98829.57,116
Africa,2006,Spices,92.34,107.52,2.46,606.15,63
Africa,2006,Sugar Crops,3157.14,15412.21,18.41,77135.58,25
Africa,2006,Vegetables,2013.48,11870.98,6.54,123835.15,367
Africa,2007,Aggregates,3061.55,21184.43,4.87,173292.74,69
Africa,2007,Beverages,86.42,59.58,25.23,347.41,35
Africa,2007,Cereals,4862.13,36031.88,13.16,408938.11,242
Africa,2007,Dairy & Eggs,464.95,3632.86,6.42,33661.7,170
Africa,2007,Fibers,83.22,37.93,18.22,286.91,94
Africa,2007,Fruits,3564.86,23766.74,3.93,336501.06,401
Africa,2007,Meat,1215.95,14787.05,18.16,283660.58,451
Africa,2007,Nuts,74.43,26.24,26.01,122.04,58
Africa,2007,Oilseeds,5887.39,53558.45,0.82,669268.85,202
Africa,2007,Other Industrial,1291.98,10580.9,24.92,92320.17,76
Africa,2007,Pulses,16877.86,155814.92,1.1,1826611.51,145
Africa,2007,Roots & Tubers,4603.3,36114.99,11.19,334522.13,123
Africa,2007,Spices,82.25,65.31,2.49,443.88,63
Africa,2007,Sugar Crops,8965.65,45294.65,23.85,231040.89,26
Africa,2007,Vegetables,6106.51,37388.42,7.72,379513.88,372
Africa,2008,Aggregates,72.4,27.65,6.03,130.36,68
Africa,2008,Beverages,104.2,90.73,33.08,532.28,35
Africa,2008,Cereals,79.59,28.9,23.49,226.37,235
Africa,2008,Dairy & Eggs,79.12,28.17,7.95,131.36,168
Africa,2008,Fibers,92.79,38.01,18.22,300.1,92
Africa,2008,Fruits,80.22,32.41,4.02,232.75,396
Africa,2008,Meat,76.16,28.5,22.48,280.79,451
Africa,2008,Nuts,86.83,33.86,32.85,186.98,59
Africa,2008,Oilseeds,84.89,49.57,1.45,582.82,199
Africa,2008,Other Industrial,87.74,30.17,29.1,195.85,75
Africa,2008,Pulses,75.97,35.28,1.39,249.74,144
Africa,2008,Roots & Tubers,75.95,32.79,17.71,218.3,123
Africa,2008,Spices,93.65,80.95,2.78,680.1,64
Africa,2008,Sugar Crops,89.41,37.23,24.91,160.68,25
Africa,2008,Vegetables,76.94,33.13,9.8,289.05,363
Africa,2009,Aggregates,76.03,25.18,5.17,131.38,69
Africa,2009,Beverages,103.66,48.74,44.99,284.44,35
Africa,2009,Cereals,79.82,28.98,22.09,237.57,238
Africa,2009,Dairy & Eggs,82.04,25.85,6.82,131.38,171
Africa,2009,Fibers,94.87,40.44,6.49,306.13,94
Africa,2009,Fruits,82.4,31.45,4.23,347.93,396
Africa,2009,Meat,79.44,26.71,20.23,263.36,452
Africa,2009,Nuts,84.25,22.58,43.48,131.38,59
Africa,2009,Oilseeds,80.9,29.72,6.49,141.54,201
Africa,2009,Other Industrial,88.78,28.56,31.78,150.16,75
Africa,2009,Pulses,77.32,31.22,1.45,203.37,147
Africa,2009,Roots & Tubers,77.16,30.29,16.15,206.75,128
Africa,2009,Spices,96.68,45.97,23.75,363.44,64
Africa,2009,Sugar Crops,91.31,32.61,29.03,159.64,25
Africa,2009,Vegetables,81.77,34.34,10.93,318.07,369
Africa,2010,Aggregates,77.43,24.12,5.93,131.11,72
Africa,2010,Beverages,98.77,42.57,48.73,265.26,36
Africa,2010,Cereals,77.36,25.35,19.15,245.39,252
Africa,2010,Dairy & Eggs,82.85,23.98,7.82,131.31,173
Africa,2010,Fibers,96.64,34.76,19.21,305.35,94
Africa,2010,Fruits,84.28,25.28,4.3,188.34,408
Africa,2010,Meat,80.91,22.73,20.73,228.4,457
Africa,2010,Nuts,83.36,19.23,44.13,118.98,59
Africa,2010,Oilseeds,82.42,25.32,8.37,145.45,209
Africa,2010,Other Industrial,90.57,24.36,27.71,164.84,77
Africa,2010,Pulses,78.91,29.76,1.52,185.69,152
Africa,2010,Roots & Tubers,82.0,29.35,17.48,170.95,132
Africa,2010,Spices,89.55,26.91,24.67,147.93,65
Africa,2010,Sugar Crops,87.38,26.5,28.27,131.31,25
Africa,2010,Vegetables,85.4,30.99,11.41,272.95,383
Africa,2011,Aggregates,84.8,24.53,6.26,131.31,74
Africa,2011,Beverages,106.48,40.83,46.15,278.34,36
Africa,2011,Cereals,84.28,24.83,21.01,172.88,257
Africa,2011,Dairy & Eggs,91.21,22.73,8.26,139.44,175
Africa,2011,Fibers,102.21,27.01,20.19,193.48,94
Africa,2011,Fruits,89.78,25.26,4.96,190.9,416
Africa,2011,Meat,89.13,23.67,15.93,272.71,459
Africa,2011,Nuts,92.95,18.68,51.1,131.85,60
Africa,2011,Oilseeds,89.85,25.04,8.63,155.82,211
Africa,2011,Other Industrial,96.83,25.7,33.95,179.43,79
Africa,2011,Pulses,86.68,28.61,1.56,198.57,154
Africa,2011,Roots & Tubers,85.58,28.05,18.5,156.73,135
Africa,2011,Spices,97.15,26.91,35.5,155.82,65
Africa,2011,Sugar Crops,94.46,26.41,29.99,131.31,25
Africa,2011,Vegetables,89.38,26.36,12.39,214.95,388
Africa,2012,Aggregates,90.19,22.98,6.21,136.4,75
Africa,2012,Beverages,101.84,20.08,64.46,160.95,36
Africa,2012,Cereals,91.29,23.06,25.02,167.62,263
Africa,2012,Dairy & Eggs,95.06,20.86,8.19,160.9,175
Africa,2012,Fibers,103.04,18.15,47.24,169.67,95
Africa,2012,Fruits,94.29,23.85,4.85,219.55,422
Africa,2012,Meat,93.6,21.47,21.35,298.3,459
Africa,2012,Nuts,97.75,14.6,63.44,128.73,60
Africa,2012,Oilseeds,95.68,21.69,20.43,190.77,213
Africa,2012,Other Industrial,99.16,23.02,33.95,188.18,79
Africa,2012,Pulses,93.92,23.69,3.87,169.87,157
Africa,2012,Roots & Tubers,93.22,23.56,36.62,165.98,139
Africa,2012,Spices,97.73,17.67,53.05,156.25,65
Africa,2012,Sugar Crops,98.29,23.72,36.62,129.77,25
Africa,2012,Vegetables,96.07,27.59,14.37,289.31,390
Africa,2013,Aggregates,93.83,16.66,6.8,124.93,76
Africa,2013,Beverages,99.44,14.06,67.27,138.68,36
Africa,2013,Cereals,92.66,16.35,24.59,160.68,263
Africa,2013,Dairy & Eggs,98.73,14.91,60.51,160.9,177
Africa,2013,Fibers,102.79,14.05,68.31,126.99,95
Africa,2013,Fruits,97.22,17.91,4.53,145.0,423
Africa,2013,Meat,96.6,14.64,43.82,168.3,459
Africa,2013,Nuts,100.58,12.8,70.65,126.54,60
Africa,2013,Oilseeds,97.35,15.85,44.43,140.5,213
Africa,2013,Other Industrial,99.0,16.91,39.31,147.01,78
Africa,2013,Pulses,95.3,20.27,4.02,141.17,157
Africa,2013,Roots & Tubers,94.29,16.83,53.59,126.54,139
Africa,2013,Spices,97.52,14.62,49.1,117.32,65
Africa,2013,Sugar Crops,99.51,20.4,51.51,126.54,25
Africa,2013,Vegetables,97.74,24.35,15.05,374.08,392
Africa,2014,Aggregates,98.5,12.87,23.82,127.75,77
Africa,2014,Beverages,101.62,10.88,77.86,123.63,37
Africa,2014,Cereals,96.5,13.53,23.71,140.2,264
Africa,2014,Dairy & Eggs,101.54,10.65,76.01,127.75,181
Africa,2014,Fibers,103.94,10.56,70.23,127.75,95
Africa,2014,Fruits,100.05,13.11,40.31,140.0,429
Africa,2014,Meat,99.54,9.77,65.55,147.23,463
Africa,2014,Nuts,102.3,10.76,68.07,122.02,60
Africa,2014,Oilseeds,101.59,15.37,58.37,247.59,213
Africa,2014,Other Industrial,103.17,12.13,81.8,173.01,80
Africa,2014,Pulses,97.47,17.21,4.15,127.75,158
Africa,2014,Roots & Tubers,98.08,13.17,61.23,127.75,139
Africa,2014,Spices,101.61,10.08,62.08,138.94,66
Africa,2014,Sugar Crops,100.32,15.33,51.0,127.75,25
Africa,2014,Vegetables,98.88,16.08,16.69,214.69,396
Africa,2015,Aggregates,98.12,4.05,87.93,107.11,76
Africa,2015,Beverages,98.0,9.39,52.42,121.12,37
Africa,2015,Cereals,97.89,6.79,72.84,126.65,264
Africa,2015,Dairy & Eggs,97.83,4.49,84.96,111.26,180
Africa,2015,Fibers,99.11,4.68,90.77,118.12,97
Africa,2015,Fruits,98.45,7.1,49.4,136.73,443
Africa,2015,Meat,97.98,5.76,62.43,119.67,463
Africa,2015,Nuts,98.81,5.09,86.72,115.57,60
Africa,2015,Oilseeds,97.71,7.3,27.62,121.79,214
Africa,2015,Other Industrial,97.34,6.17,57.53,110.46,80
Africa,2015,Pulses,96.52,10.24,4.27,143.24,159
Africa,2015,Roots & Tubers,98.81,7.54,70.35,128.72,141
Africa,2015,Spices,98.52,5.55,72.66,111.08,66
Africa,2015,Sugar Crops,94.88,10.4,49.1,104.23,26
Africa,2015,Vegetables,98.43,8.66,47.47,136.89,412
Africa,2016,Aggregates,102.14,9.22,81.48,132.55,76
Africa,2016,Beverages,100.38,9.28,81.92,124.53,37
Africa,2016,Cereals,105.61,14.16,73.74,168.65,264
Africa,2016,Dairy & Eggs,100.63,10.1,73.74,130.93,180
Africa,2016,Fibers,97.04,10.1,73.74,122.9,97
Africa,2016,Fruits,101.48,12.53,54.9,161.31,448
Africa,2016,Meat,102.48,10.53,77.01,164.74,464
Africa,2016,Nuts,98.89,9.06,73.74,116.37,60
Africa,2016,Oilseeds,100.48,13.03,24.79,169.26,215
Africa,2016,Other Industrial,99.5,9.79,69.47,127.14,80
Africa,2016,Pulses,104.16,13.51,73.74,153.87,160
Africa,2016,Roots & Tubers,103.09,14.51,61.71,161.7,141
Africa,2016,Spices,99.88,9.37,81.92,141.56,66
Africa,2016,Sugar Crops,104.81,22.72,73.75,199.89,26
Africa,2016,Vegetables,102.6,15.44,22.19,170.83,413
Africa,2017,Aggregates,106.45,16.49,69.82,157.98,76
Africa,2017,Beverages,102.08,13.26,73.06,130.05,37
Africa,2017,Cereals,106.61,21.23,16.45,180.75,264
Africa,2017,Dairy & Eggs,105.98,17.27,57.52,158.77,180
Africa,2017,Fibers,99.66,13.38,62.25,130.84,97
Africa,2017,Fruits,105.74,23.27,33.11,215.03,448
Africa,2017,Meat,109.56,25.38,49.92,389.02,464
Africa,2017,Nuts,110.78,31.68,66.5,232.46,60
Africa,2017,Oilseeds,108.44,49.7,32.35,702.18,215
Africa,2017,Other Industrial,104.79,16.3,72.37,165.28,80
Africa,2017,Pulses,109.3,22.8,49.64,225.97,160
Africa,2017,Roots & Tubers,111.43,30.44,24.55,252.23,141
Africa,2017,Spices,107.58,29.11,53.5,304.58,66
Africa,2017,Sugar Crops,124.55,102.88,73.06,621.13,26
Africa,2017,Vegetables,105.61,27.36,22.06,258.38,413
Africa,2018,Aggregates,110.73,17.36,63.56,155.33,76
Africa,2018,Beverages,106.85,12.25,76.92,135.84,37
Africa,2018,Cereals,111.58,22.32,16.65,200.94,264
Africa,2018,Dairy & Eggs,110.02,18.12,52.02,169.99,180
Africa,2018,Fibers,103.2,14.73,63.01,148.23,97
Africa,2018,Fruits,113.67,30.1,41.5,346.47,448
Africa,2018,Meat,115.33,28.37,50.58,389.7,464
Africa,2018,Nuts,118.39,36.88,66.5,232.46,60
Africa,2018,Oilseeds,116.16,55.32,18.83,737.29,215
Africa,2018,Other Industrial,109.86,17.39,76.92,164.44,80
Africa,2018,Pulses,116.94,51.51,22.2,598.3,160
Africa,2018,Roots & Tubers,113.75,31.37,27.8,267.36,141
Africa,2018,Spices,108.47,19.24,34.68,192.35,66
Africa,2018,Sugar Crops,126.73,98.28,73.85,599.72,26
Africa,2018,Vegetables,113.3,36.19,21.99,434.13,413
Africa,2019,Aggregates,118.34,32.39,58.23,261.18,75
Africa,2019,Beverages,108.58,28.18,70.88,242.42,37
Africa,2019,Cereals,120.89,44.31,19.54,396.39,257
Africa,2019,Dairy & Eggs,114.89,30.11,46.79,330.7,179
Africa,2019,Fibers,105.21,19.28,52.61,186.51,95
Africa,2019,Fruits,125.62,61.25,40.67,677.98,435
Africa,2019,Meat,120.66,37.82,52.25,436.98,460
Africa,2019,Nuts,123.1,41.48,65.8,228.13,60
Africa,2019,Oilseeds,123.43,72.09,46.15,751.33,210
Africa,2019,Other Industrial,112.85,21.18,76.93,188.5,79
Africa,2019,Pulses,117.85,46.02,55.68,503.89,156
Africa,2019,Roots & Tubers,133.01,124.31,50.65,1331.62,139
Africa,2019,Spices,119.34,34.32,61.18,250.07,66
Africa,2019,Sugar Crops,128.68,97.22,75.71,584.16,25
Africa,2019,Vegetables,129.42,95.47,20.8,1071.71,398
Africa,2020,Aggregates,123.6,44.14,52.61,352.71,75
Africa,2020,Beverages,117.96,52.11,68.81,382.66,37
Africa,2020,Cereals,131.39,71.49,43.14,733.6,257
Africa,2020,Dairy & Eggs,117.11,34.06,42.05,332.41,179
Africa,2020,Fibers,107.24,19.2,55.17,144.84,95
Africa,2020,Fruits,130.78,76.65,40.01,1187.9,435
Africa,2020,Meat,124.64,42.0,51.21,423.37,460
Africa,2020,Nuts,127.41,48.27,60.46,287.91,60
Africa,2020,Oilseeds,126.31,74.55,43.63,772.66,210
Africa,2020,Other Industrial,113.82,22.32,69.18,185.76,79
Africa,2020,Pulses,118.51,39.92,51.71,374.3,156
